Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
0.0,2.0,-45.0,near,0.7002645087058742,-58.0,far,4.092051158277351,-70.0,far,20.59528811794911,-79.0,far,59.241631980789826,0.0,unknow,-1.0,-77.0,far,55.27498447598637,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7002645087058742,-58.0,far,4.092051158277351,-70.0,far,20.59528811794911,-79.0,far,59.241631980789826,0.0,unknow,-1.0,-77.0,far,55.27498447598637,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7002645087058742,-58.0,far,4.092051158277351,-70.0,far,20.59528811794911,-79.0,far,59.241631980789826,0.0,unknow,-1.0,-77.0,far,55.27498447598637,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-46.0,near,0.7272041051732603,-59.0,far,4.0906637196124445,-68.0,far,19.525047634532033,-80.0,far,59.2810224459683,-77.0,far,37.71421889470167,-79.0,far,55.10914330400133,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-46.0,near,0.7272041051732603,-59.0,far,4.0906637196124445,-68.0,far,19.525047634532033,-80.0,far,59.2810224459683,-77.0,far,37.71421889470167,-79.0,far,55.10914330400133,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-46.0,near,0.7272041051732603,-59.0,far,4.0906637196124445,-68.0,far,19.525047634532033,-80.0,far,59.2810224459683,-77.0,far,37.71421889470167,-79.0,far,55.10914330400133,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-46.0,near,0.7272041051732603,-59.0,far,4.0906637196124445,-68.0,far,19.525047634532033,-80.0,far,59.2810224459683,-77.0,far,37.71421889470167,-79.0,far,55.10914330400133,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-46.0,near,0.7272041051732603,-59.0,far,4.0906637196124445,-68.0,far,19.525047634532033,-80.0,far,59.2810224459683,-77.0,far,37.71421889470167,-79.0,far,55.10914330400133,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-47.0,near,0.779396659462191,-59.0,far,4.089503440461435,-67.0,far,18.316932715046825,0.0,unknow,-1.0,-77.0,far,37.916346732824096,-81.0,far,55.76942606135687,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-47.0,near,0.779396659462191,-59.0,far,4.089503440461435,-67.0,far,18.316932715046825,0.0,unknow,-1.0,-77.0,far,37.916346732824096,-81.0,far,55.76942606135687,0.0,unknow,-1.0,0.0,unknow,-1.0
