Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
7.0,0.0,-64.0,far,6.853300129126593,-69.0,far,10.649155702392845,-64.0,far,10.562360338011562,-74.0,far,24.038356433451796,-74.0,far,31.578980518519792,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-63.0,far,6.847325247217411,-69.0,far,11.022269855216294,-65.0,far,10.327488035838531,-71.0,far,23.527866494522677,-78.0,far,32.30340276922492,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-62.0,far,6.591098860426061,-69.0,far,11.687047035815233,-66.0,far,10.288604664570016,-73.0,far,22.89985025709503,-75.0,far,33.091360003383286,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
8.0,0.0,-62.0,far,6.928013056584871,-69.0,far,11.067877094834905,-65.0,far,10.237778221522278,-75.0,far,25.323347744656065,-73.0,far,30.259967764050526,0.0,unknow,-1.0,-81.0,far,91.98541208335423,0.0,unknow,-1.0
8.0,0.0,-62.0,far,6.773558680299562,-67.0,far,11.102452815360373,-66.0,far,10.20641835128977,-71.0,far,24.64918225878495,-75.0,far,30.353029278569583,0.0,unknow,-1.0,-83.0,far,91.80302209685982,0.0,unknow,-1.0
8.0,0.0,-62.0,far,6.646588783477105,-68.0,far,11.291081614971901,-67.0,far,10.341029706712206,-73.0,far,24.63568823683291,-71.0,far,29.10331109666588,0.0,unknow,-1.0,-78.0,far,46.4158883361278,0.0,unknow,-1.0
8.0,0.0,-62.0,far,6.454070760442307,-68.0,far,11.46198154084255,-68.0,far,10.972600026664937,-73.0,far,24.611977714012813,-73.0,far,28.063591977326016,0.0,unknow,-1.0,-79.0,far,52.749970637026195,0.0,unknow,-1.0
8.0,0.0,-62.0,far,6.3809950809849925,-68.0,far,11.66191072511649,-67.0,far,11.019528000545032,-73.0,far,24.601571308414947,-73.0,far,27.76763126378609,0.0,unknow,-1.0,-78.0,far,46.4158883361278,0.0,unknow,-1.0
8.0,0.0,-62.0,far,6.268491218988694,-66.0,far,11.17774354853502,-67.0,far,11.096607651769634,-73.0,far,24.583263387670083,-71.0,far,26.611689390186935,0.0,unknow,-1.0,-77.0,far,45.464904020400915,0.0,unknow,-1.0
8.0,0.0,-61.0,far,6.094246770629501,-67.0,far,11.378503992944873,-68.0,far,11.454262299971665,-72.0,far,24.06279114063244,-72.0,far,25.75268903091856,0.0,unknow,-1.0,-77.0,far,44.95130683575725,0.0,unknow,-1.0
9.0,0.0,-68.0,far,7.920855500977246,-67.0,far,11.020226471138812,-71.0,far,11.96186094685519,-77.0,far,26.63836611874056,-76.0,far,26.765558941424125,0.0,unknow,-1.0,-79.0,far,47.41728727160363,0.0,unknow,-1.0
9.0,0.0,-68.0,far,8.401769048149621,-70.0,far,11.477526758934042,-73.0,far,12.6988743922889,-77.0,far,27.379129878388948,-76.0,far,27.28658721535911,0.0,unknow,-1.0,-82.0,far,49.21331171810755,0.0,unknow,-1.0
9.0,0.0,-68.0,far,8.848515628509656,-65.0,far,11.08241890288521,-71.0,far,13.190518221680001,-77.0,far,28.09840185305059,-75.0,far,27.570615783760882,0.0,unknow,-1.0,-82.0,far,50.86319143319345,-81.0,far,90.07899586210273
9.0,0.0,-68.0,far,9.259900101183849,-68.0,far,11.270101758606184,-70.0,far,13.507188536927764,-75.0,far,28.342882799119895,-75.0,far,27.839388987756156,0.0,unknow,-1.0,0.0,unknow,-1.0,-78.0,far,46.4158883361278
9.0,0.0,-70.0,far,9.865248438001545,-70.0,far,11.715834612959506,-70.0,far,13.798917254074977,-75.0,far,28.571445061683825,-78.0,far,28.70647085180872,0.0,unknow,-1.0,0.0,unknow,-1.0,-79.0,far,52.749970637026195
9.0,0.0,-69.0,far,10.32113498434791,-67.0,far,11.673701173622753,-71.0,far,14.225363775398847,-76.0,far,29.028791439920273,-74.0,far,28.638093964109675,0.0,unknow,-1.0,0.0,unknow,-1.0,-80.0,far,83.0451353591061
9.0,0.0,-69.0,far,10.741035384771179,-64.0,far,11.022045063054756,-65.0,far,13.328521005156833,-75.0,far,29.212218235264025,-74.0,far,28.575190043661006,0.0,unknow,-1.0,0.0,unknow,-1.0,-78.0,far,46.4158883361278
9.0,0.0,-70.0,far,11.257877310094885,-65.0,far,10.705966780844722,-66.0,far,12.86213895999586,-76.0,far,29.63511593934331,-76.0,far,29.02338218319794,0.0,unknow,-1.0,0.0,unknow,-1.0,-78.0,far,46.4158883361278
9.0,0.0,-69.0,far,11.599082718459822,-65.0,far,10.439988314548607,-66.0,far,12.472400078468269,-76.0,far,30.035054525090363,-77.0,far,29.669736496391167,0.0,unknow,-1.0,-83.0,far,59.10246410351135,-81.0,far,77.49187777162848
9.0,0.0,-70.0,far,12.05383773792038,-62.0,far,9.597212344333418,-66.0,far,12.143061984908726,-75.0,far,30.149453526948676,-78.0,far,30.495866059545044,0.0,unknow,-1.0,-82.0,far,60.06821719683625,-82.0,far,77.48905763481658
10.0,0.0,-66.0,far,12.524034046930808,-66.0,far,8.450358254037475,-66.0,far,11.3477105106318,-77.0,far,32.70633808014432,-73.0,far,31.680555182816608,0.0,unknow,-1.0,0.0,unknow,-1.0,-77.0,far,40.842386526745216
10.0,0.0,-65.0,far,11.948934837241275,-66.0,far,8.6234898174569,-69.0,far,11.648260676768238,0.0,unknow,-1.0,-73.0,far,31.0149778179328,0.0,unknow,-1.0,0.0,unknow,-1.0,-78.0,far,46.4158883361278
10.0,0.0,-64.0,far,11.254160368960028,-66.0,far,8.78083308366297,-65.0,far,11.23379391741352,0.0,unknow,-1.0,-74.0,far,30.758053559273073,-81.0,far,68.12920690579611,0.0,unknow,-1.0,-78.0,far,70.26136590098884
10.0,0.0,-64.0,far,10.698488853502598,-67.0,far,9.049658997282569,-71.0,far,11.784940306655082,-80.0,far,36.36565200102332,-76.0,far,31.084631608863315,-84.0,far,94.13345862002654,0.0,unknow,-1.0,-77.0,far,40.842386526745216
10.0,0.0,-64.0,far,10.245843763732685,-66.0,far,9.163230701201819,-68.0,far,11.904518726745758,-78.0,far,36.93680835787954,-75.0,far,31.123188201995674,0.0,unknow,-1.0,0.0,unknow,-1.0,-77.0,far,65.68211859911204
10.0,0.0,-65.0,far,10.052084636319089,-68.0,far,9.523132278763251,-74.0,far,12.740085460457982,-79.0,far,37.73738375261473,-74.0,far,30.857249169656807,0.0,unknow,-1.0,0.0,unknow,-1.0,-79.0,far,64.89163539102096
10.0,0.0,-65.0,far,9.885240717929591,-69.0,far,9.975521570207482,-67.0,far,12.567221495873062,0.0,unknow,-1.0,-77.0,far,31.415204130877214,0.0,unknow,-1.0,0.0,unknow,-1.0,-81.0,far,65.04542183940238
