Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,15.903859461567707,-70.0,far,19.210016753722847,-61.0,far,4.885441568531046,-64.0,far,7.751029449643369
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-84.0,far,100.0,-69.0,far,15.704947624486543,-66.0,far,16.3261848190576,-68.0,far,5.241145486963252,-63.0,far,7.974206106869251
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,15.124334764576195,-69.0,far,16.157329867337655,-67.0,far,5.786336063981844,-66.0,far,8.202552095715113
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-68.0,far,14.867964002935517,-70.0,far,16.205228162573075,-68.0,far,6.386593551681362,-63.0,far,7.979477022973427
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-65.0,far,9.931627595870289,-69.0,far,17.61318446970877,-54.0,far,2.1303513104375806,-65.0,far,8.329873419207539
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-64.0,far,9.242667873193017,-67.0,far,15.762014493149271,-55.0,far,2.2347772954414147,-69.0,far,9.415869328410208
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-65.0,far,9.1411164649966,-66.0,far,14.254429540010278,-53.0,far,2.119196336531161,-65.0,far,9.271586145452202
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-66.0,far,9.295376367650618,-68.0,far,14.016534017026732,-50.0,far,1.7976837674614328,-64.0,far,8.92933483883134
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-62.0,far,7.734777570066965,-66.0,far,13.135068016297737,-54.0,near,1.8523170533982238,-68.0,far,9.725980159016803
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-82.0,far,77.4263682681127,-67.0,far,8.14401365627565,-66.0,far,12.610266948815891,-57.0,far,2.0836271556006087,-64.0,far,9.358385151185395
